recorded_date,age_group,sex,observed_ethnicity,domestic_abuse,borough,method_of_killing,solved_status,year,month.name,season
2004-08-01,20 to 24,Female,White,Not Domestic Abuse,Greenwich,Knife or Sharp Implement,Solved,2,AUG,summer
2004-08-01,25 to 34,Male,White,Not Domestic Abuse,Enfield,Knife or Sharp Implement,Unsolved,2,AUG,summer
2004-08-01,25 to 34,Male,Asian,Not Domestic Abuse,Brent,Shooting,Unsolved,2,AUG,summer
2004-08-01,20 to 24,Male,Black,Not Domestic Abuse,Kensington & Chelsea,Knife or Sharp Implement,Solved,2,AUG,summer
2004-08-01,25 to 34,Female,White,Domestic Abuse,Haringey,Blunt Implement,Solved,2,AUG,summer
2004-08-01,25 to 34,Male,Black,Not Domestic Abuse,Brent,Shooting,Solved,2,AUG,summer
2004-09-01,45 to 54,Male,White,Not Domestic Abuse,Richmond Upon Thames,Knife or Sharp Implement,Solved,2,SEP,autumn
2004-09-01,25 to 34,Male,Other,Not Domestic Abuse,Islington,Knife or Sharp Implement,Solved,2,SEP,autumn
2004-09-01,25 to 34,Male,Black,Domestic Abuse,Croydon,Knife or Sharp Implement,Solved,2,SEP,autumn
2004-09-01,55 to 64,Male,White,Not Domestic Abuse,Waltham Forest,Knife or Sharp Implement,Unsolved,2,SEP,autumn
2004-09-01,35 to 44,Male,White,Domestic Abuse,Hackney,Blunt Implement,Solved,2,SEP,autumn
2004-09-01,65 and over,Male,White,Not Domestic Abuse,Camden,Knife or Sharp Implement,Solved,2,SEP,autumn
2004-09-01,65 and over,Female,White,Not Domestic Abuse,Camden,Knife or Sharp Implement,Solved,2,SEP,autumn
2004-09-01,45 to 54,Male,White,Not Domestic Abuse,Haringey,Knife or Sharp Implement,Solved,2,SEP,autumn
2004-09-01,13 to 19,Male,Black,Not Domestic Abuse,Hackney,Knife or Sharp Implement,Solved,2,SEP,autumn
2004-09-01,20 to 24,Male,Black,Not Domestic Abuse,Tower Hamlets,Shooting,Solved,2,SEP,autumn
2004-09-01,20 to 24,Male,White,Not Domestic Abuse,Croydon,Knife or Sharp Implement,Solved,2,SEP,autumn
2004-09-01,20 to 24,Male,Black,Not Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,2,SEP,autumn
2004-09-01,25 to 34,Male,White,Not Domestic Abuse,Croydon,Blunt Implement,Solved,2,SEP,autumn
2004-09-01,20 to 24,Male,White,Not Domestic Abuse,Hackney,Knife or Sharp Implement,Solved,2,SEP,autumn
2004-10-01,35 to 44,Male,Black,Not Domestic Abuse,Croydon,Shooting,Solved,2,OCT,autumn
2004-10-01,25 to 34,Male,Black,Not Domestic Abuse,Croydon,Shooting,Solved,2,OCT,autumn
2004-10-01,20 to 24,Female,White,Domestic Abuse,Enfield,Physical Assault,Solved,2,OCT,autumn
2004-10-01,20 to 24,Male,Black,Not Domestic Abuse,Islington,Blunt Implement,Solved,2,OCT,autumn
2004-10-01,25 to 34,Male,Asian,Not Domestic Abuse,Greenwich,Knife or Sharp Implement,Solved,2,OCT,autumn
2004-10-01,35 to 44,Male,White,Not Domestic Abuse,Southwark,Knife or Sharp Implement,Solved,2,OCT,autumn
2004-10-01,45 to 54,Male,White,Not Domestic Abuse,Hounslow,Knife or Sharp Implement,Solved,2,OCT,autumn
2004-10-01,35 to 44,Female,Black,Domestic Abuse,Barking & Dagenham,Knife or Sharp Implement,Solved,2,OCT,autumn
2004-10-01,20 to 24,Male,White,Not Domestic Abuse,Newham,Blunt Implement,Solved,2,OCT,autumn
2004-10-01,13 to 19,Male,Black,Not Domestic Abuse,Hackney,Knife or Sharp Implement,Solved,2,OCT,autumn
2004-10-01,45 to 54,Female,Asian,Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,2,OCT,autumn
2004-10-01,65 and over,Female,White,Domestic Abuse,Hackney,Knife or Sharp Implement,Solved,2,OCT,autumn
2004-11-01,20 to 24,Male,Black,Not Domestic Abuse,Wandsworth,Shooting,Solved,2,NOV,autumn
2004-11-01,45 to 54,Male,Black,Not Domestic Abuse,Lambeth,Shooting,Solved,2,NOV,autumn
2004-11-01,35 to 44,Female,Black,Domestic Abuse,Brent,Knife or Sharp Implement,Solved,2,NOV,autumn
2004-11-01,13 to 19,Female,Black,Domestic Abuse,Brent,Knife or Sharp Implement,Solved,2,NOV,autumn
2004-11-01,0 to 12,Male,Black,Domestic Abuse,Brent,Knife or Sharp Implement,Solved,2,NOV,autumn
2004-11-01,35 to 44,Male,Black,Not Domestic Abuse,Brent,Shooting,Unsolved,2,NOV,autumn
2004-11-01,35 to 44,Male,White,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,2,NOV,autumn
2004-11-01,45 to 54,Female,White,Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,2,NOV,autumn
2004-12-01,45 to 54,Male,White,Not Domestic Abuse,Kensington & Chelsea,Knife or Sharp Implement,Solved,2,DEC,winter
2004-12-01,35 to 44,Male,White,Not Domestic Abuse,Haringey,Knife or Sharp Implement,Solved,2,DEC,winter
2004-12-01,35 to 44,Male,Black,Not Domestic Abuse,Lambeth,Knife or Sharp Implement,Solved,2,DEC,winter
2004-12-01,45 to 54,Male,White,Domestic Abuse,Tower Hamlets,Knife or Sharp Implement,Solved,2,DEC,winter
2004-12-01,55 to 64,Male,White,Not Domestic Abuse,Enfield,Knife or Sharp Implement,Solved,2,DEC,winter
2004-12-01,55 to 64,Male,White,Not Domestic Abuse,Enfield,Knife or Sharp Implement,Solved,2,DEC,winter
2004-12-01,25 to 34,Male,White,Not Domestic Abuse,Haringey,Knife or Sharp Implement,Solved,2,DEC,winter
2004-12-01,35 to 44,Male,Black,Not Domestic Abuse,Hammersmith & Fulham,Knife or Sharp Implement,Solved,2,DEC,winter
2004-12-01,0 to 12,Female,White,Not Domestic Abuse,Bromley,Physical Assault,Solved,2,DEC,winter
2004-12-01,20 to 24,Male,Black,Not Domestic Abuse,Croydon,Shooting,Unsolved,2,DEC,winter
2005-01-01,20 to 24,Male,Black,Not Domestic Abuse,Kensington & Chelsea,Shooting,Unsolved,3,JAN,winter
2005-01-01,20 to 24,Male,White,Not Domestic Abuse,Haringey,Blunt Implement,Solved,3,JAN,winter
2005-01-01,35 to 44,Male,Asian,Not Domestic Abuse,Brent,Knife or Sharp Implement,Unsolved,3,JAN,winter
2005-01-01,35 to 44,Male,White,Not Domestic Abuse,Barnet,Blunt Implement,Solved,3,JAN,winter
2005-01-01,20 to 24,Male,Black,Not Domestic Abuse,Brent,Shooting,Solved,3,JAN,winter
2005-01-01,25 to 34,Male,Black,Not Domestic Abuse,Islington,Knife or Sharp Implement,Unsolved,3,JAN,winter
2005-01-01,20 to 24,Male,White,Not Domestic Abuse,Haringey,Blunt Implement,Solved,3,JAN,winter
2005-01-01,45 to 54,Male,White,Not Domestic Abuse,Croydon,Knife or Sharp Implement,Solved,3,JAN,winter
2005-01-01,35 to 44,Male,Asian,Not Domestic Abuse,Southwark,Blunt Implement,Unsolved,3,JAN,winter
2005-01-01,25 to 34,Male,White,Not Domestic Abuse,Richmond Upon Thames,Knife or Sharp Implement,Solved,3,JAN,winter
2005-01-01,45 to 54,Male,White,Not Domestic Abuse,Redbridge,Physical Assault,Solved,3,JAN,winter
2005-01-01,25 to 34,Male,White,Not Domestic Abuse,Enfield,Knife or Sharp Implement,Solved,3,JAN,winter
2005-01-01,35 to 44,Male,White,Not Domestic Abuse,Southwark,Knife or Sharp Implement,Solved,3,JAN,winter
2005-01-01,65 and over,Female,White,Domestic Abuse,Lambeth,Blunt Implement,Solved,3,JAN,winter
2005-02-01,65 and over,Female,White,Domestic Abuse,Enfield,Physical Assault,Solved,3,FEB,winter
2005-02-01,45 to 54,Male,White,Not Domestic Abuse,Islington,Blunt Implement,Unsolved,3,FEB,winter
2005-02-01,55 to 64,Female,Asian,Domestic Abuse,Redbridge,Blunt Implement,Solved,3,FEB,winter
2005-02-01,20 to 24,Male,Black,Not Domestic Abuse,Lambeth,Knife or Sharp Implement,Unsolved,3,FEB,winter
2005-02-01,45 to 54,Male,White,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,3,FEB,winter
2005-02-01,25 to 34,Male,White,Not Domestic Abuse,Ealing,Shooting,Solved,3,FEB,winter
2005-02-01,20 to 24,Male,White,Not Domestic Abuse,Hounslow,Knife or Sharp Implement,Solved,3,FEB,winter
2005-02-01,25 to 34,Female,White,Domestic Abuse,Lambeth,Knife or Sharp Implement,Solved,3,FEB,winter
2005-02-01,13 to 19,Male,White,Not Domestic Abuse,Greenwich,Knife or Sharp Implement,Solved,3,FEB,winter
2005-03-01,25 to 34,Female,Black,Domestic Abuse,Camden,Knife or Sharp Implement,Solved,3,MAR,spring
2005-03-01,0 to 12,Female,Black,Domestic Abuse,Camden,Knife or Sharp Implement,Solved,3,MAR,spring
2005-03-01,25 to 34,Male,White,Not Domestic Abuse,Enfield,Shooting,Unsolved,3,MAR,spring
2005-03-01,45 to 54,Male,White,Not Domestic Abuse,Kensington & Chelsea,Blunt Implement,Solved,3,MAR,spring
2005-03-01,55 to 64,Male,White,Not Domestic Abuse,Greenwich,Knife or Sharp Implement,Solved,3,MAR,spring
2005-03-01,65 and over,Male,White,Not Domestic Abuse,Camden,Knife or Sharp Implement,Solved,3,MAR,spring
2005-03-01,65 and over,Female,White,Not Domestic Abuse,Barnet,Knife or Sharp Implement,Solved,3,MAR,spring
2005-03-01,45 to 54,Male,White,Not Domestic Abuse,Hounslow,Knife or Sharp Implement,Solved,3,MAR,spring
2005-03-01,20 to 24,Female,Black,Not Domestic Abuse,Waltham Forest,Knife or Sharp Implement,Solved,3,MAR,spring
2005-03-01,20 to 24,Male,Black,Not Domestic Abuse,Brent,Shooting,Unsolved,3,MAR,spring
2005-03-01,25 to 34,Male,White,Not Domestic Abuse,Greenwich,Blunt Implement,Solved,3,MAR,spring
2005-03-01,35 to 44,Female,White,Domestic Abuse,Newham,Knife or Sharp Implement,Solved,3,MAR,spring
2005-03-01,20 to 24,Male,White,Not Domestic Abuse,Southwark,Knife or Sharp Implement,Solved,3,MAR,spring
2005-03-01,25 to 34,Male,Black,Not Domestic Abuse,Lewisham,Shooting,Solved,3,MAR,spring
2005-04-01,35 to 44,Male,White,Not Domestic Abuse,Camden,Physical Assault,Solved,3,APR,spring
2005-04-01,45 to 54,Male,Black,Domestic Abuse,Enfield,Knife or Sharp Implement,Solved,3,APR,spring
2005-04-01,20 to 24,Male,Black,Not Domestic Abuse,Hounslow,Knife or Sharp Implement,Solved,3,APR,spring
2005-04-01,35 to 44,Female,Black,Domestic Abuse,Kensington & Chelsea,Physical Assault,Solved,3,APR,spring
2005-04-01,25 to 34,Male,White,Not Domestic Abuse,Westminster,Knife or Sharp Implement,Solved,3,APR,spring
2005-04-01,13 to 19,Female,Black,Not Domestic Abuse,Redbridge,Knife or Sharp Implement,Solved,3,APR,spring
2005-04-01,20 to 24,Male,Black,Not Domestic Abuse,Lewisham,Shooting,Solved,3,APR,spring
2005-04-01,45 to 54,Male,White,Not Domestic Abuse,Barnet,Knife or Sharp Implement,Solved,3,APR,spring
2005-04-01,35 to 44,Female,Black,Domestic Abuse,Wandsworth,Knife or Sharp Implement,Solved,3,APR,spring
2005-04-01,55 to 64,Male,White,Not Domestic Abuse,Southwark,Knife or Sharp Implement,Solved,3,APR,spring
2005-04-01,25 to 34,Female,Asian,Domestic Abuse,Richmond Upon Thames,Knife or Sharp Implement,Solved,3,APR,spring
2005-04-01,25 to 34,Female,Asian,Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,3,APR,spring
2005-04-01,13 to 19,Male,Black,Not Domestic Abuse,Croydon,Blunt Implement,Solved,3,APR,spring
2005-04-01,45 to 54,Female,Asian,Domestic Abuse,Kensington & Chelsea,Knife or Sharp Implement,Solved,3,APR,spring
2005-05-01,20 to 24,Male,Black,Not Domestic Abuse,Haringey,Shooting,Solved,3,MAY,spring
2005-05-01,45 to 54,Male,Black,Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,3,MAY,spring
2005-05-01,35 to 44,Female,White,Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,3,MAY,spring
2005-05-01,25 to 34,Female,Asian,Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,3,MAY,spring
2005-05-01,13 to 19,Female,Asian,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,3,MAY,spring
2005-05-01,45 to 54,Male,White,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,3,MAY,spring
2005-06-01,35 to 44,Female,White,Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,3,JUN,summer
2005-06-01,65 and over,Male,White,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,3,JUN,summer
2005-06-01,25 to 34,Male,White,Not Domestic Abuse,Newham,Knife or Sharp Implement,Solved,3,JUN,summer
2005-06-01,35 to 44,Male,Asian,Not Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,3,JUN,summer
2005-06-01,13 to 19,Male,Black,Not Domestic Abuse,Brent,Shooting,Solved,3,JUN,summer
2005-06-01,55 to 64,Female,White,Not Domestic Abuse,Redbridge,Physical Assault,Solved,3,JUN,summer
2005-06-01,35 to 44,Male,White,Not Domestic Abuse,Bexley,Shooting,Unsolved,3,JUN,summer
2005-06-01,20 to 24,Male,Asian,Not Domestic Abuse,Redbridge,Knife or Sharp Implement,Solved,3,JUN,summer
2005-06-01,55 to 64,Male,Asian,Not Domestic Abuse,Barking & Dagenham,Knife or Sharp Implement,Solved,3,JUN,summer
2005-06-01,25 to 34,Male,White,Not Domestic Abuse,Barking & Dagenham,Knife or Sharp Implement,Solved,3,JUN,summer
2005-07-01,35 to 44,Male,White,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,3,JUL,summer
2005-07-01,20 to 24,Male,Black,Not Domestic Abuse,Newham,Knife or Sharp Implement,Solved,3,JUL,summer
2005-07-01,65 and over,Female,White,Not Domestic Abuse,Camden,Blunt Implement,Solved,3,JUL,summer
2005-07-01,13 to 19,Male,Black,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,3,JUL,summer
2005-07-01,20 to 24,Male,White,Not Domestic Abuse,Havering,Knife or Sharp Implement,Solved,3,JUL,summer
2005-07-01,25 to 34,Male,White,Not Domestic Abuse,Enfield,Knife or Sharp Implement,Solved,3,JUL,summer
2005-07-01,20 to 24,Male,Black,Not Domestic Abuse,Brent,Shooting,Solved,3,JUL,summer
2005-07-01,35 to 44,Male,Black,Domestic Abuse,Hackney,Knife or Sharp Implement,Solved,3,JUL,summer
2005-07-01,45 to 54,Male,White,Not Domestic Abuse,Barking & Dagenham,Shooting,Solved,3,JUL,summer
2005-07-01,13 to 19,Male,Black,Not Domestic Abuse,Southwark,Knife or Sharp Implement,Solved,3,JUL,summer
2005-07-01,20 to 24,Male,Black,Not Domestic Abuse,Lewisham,Shooting,Unsolved,3,JUL,summer
2005-07-01,20 to 24,Male,Black,Not Domestic Abuse,Barnet,Knife or Sharp Implement,Solved,3,JUL,summer
2005-07-01,25 to 34,Male,White,Not Domestic Abuse,Islington,Knife or Sharp Implement,Solved,3,JUL,summer
2005-08-01,20 to 24,Male,Black,Not Domestic Abuse,Lambeth,Knife or Sharp Implement,Solved,3,AUG,summer
2005-08-01,25 to 34,Male,Black,Not Domestic Abuse,Waltham Forest,Knife or Sharp Implement,Solved,3,AUG,summer
2005-08-01,55 to 64,Male,Black,Not Domestic Abuse,Brent,Shooting,Solved,3,AUG,summer
2005-08-01,25 to 34,Female,Black,Not Domestic Abuse,Brent,Shooting,Solved,3,AUG,summer
2005-08-01,25 to 34,Female,Black,Not Domestic Abuse,Brent,Shooting,Solved,3,AUG,summer
2005-08-01,25 to 34,Female,Black,Not Domestic Abuse,Greenwich,Physical Assault,Solved,3,AUG,summer
2005-08-01,25 to 34,Male,Black,Not Domestic Abuse,Redbridge,Shooting,Solved,3,AUG,summer
2005-08-01,25 to 34,Male,White,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,3,AUG,summer
2005-08-01,25 to 34,Male,Black,Not Domestic Abuse,Harrow,Knife or Sharp Implement,Solved,3,AUG,summer
2005-08-01,35 to 44,Male,Black,Not Domestic Abuse,Southwark,Knife or Sharp Implement,Solved,3,AUG,summer
2005-08-01,35 to 44,Male,White,Not Domestic Abuse,Redbridge,Knife or Sharp Implement,Solved,3,AUG,summer
2005-08-01,35 to 44,Male,White,Not Domestic Abuse,Barnet,Knife or Sharp Implement,Solved,3,AUG,summer
2005-08-01,25 to 34,Female,Black,Not Domestic Abuse,Southwark,Shooting,Solved,3,AUG,summer
2005-09-01,25 to 34,Female,Asian,Domestic Abuse,Newham,Blunt Implement,Solved,3,SEP,autumn
2005-09-01,25 to 34,Male,Black,Not Domestic Abuse,Westminster,Knife or Sharp Implement,Solved,3,SEP,autumn
2005-09-01,13 to 19,Female,Black,Not Domestic Abuse,Southwark,Knife or Sharp Implement,Solved,3,SEP,autumn
2005-09-01,20 to 24,Female,White,Domestic Abuse,Kensington & Chelsea,Shooting,Solved,3,SEP,autumn
2005-09-01,65 and over,Male,White,Domestic Abuse,Brent,Knife or Sharp Implement,Solved,3,SEP,autumn
2005-09-01,35 to 44,Female,White,Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,3,SEP,autumn
2005-09-01,25 to 34,Male,Black,Not Domestic Abuse,Lewisham,Shooting,Unsolved,3,SEP,autumn
2005-09-01,13 to 19,Male,Asian,Not Domestic Abuse,Redbridge,Knife or Sharp Implement,Solved,3,SEP,autumn
2005-09-01,25 to 34,Male,Asian,Not Domestic Abuse,Bexley,Knife or Sharp Implement,Unsolved,3,SEP,autumn
2005-09-01,13 to 19,Female,White,Not Domestic Abuse,Croydon,Knife or Sharp Implement,Solved,3,SEP,autumn
2005-10-01,35 to 44,Male,Black,Not Domestic Abuse,Merton,Knife or Sharp Implement,Solved,3,OCT,autumn
2005-10-01,65 and over,Male,White,Not Domestic Abuse,Enfield,Knife or Sharp Implement,Solved,3,OCT,autumn
2005-10-01,20 to 24,Male,White,Not Domestic Abuse,Wandsworth,Physical Assault,Solved,3,OCT,autumn
2005-10-01,13 to 19,Male,Black,Not Domestic Abuse,Croydon,Knife or Sharp Implement,Solved,3,OCT,autumn
2005-10-01,25 to 34,Male,Asian,Not Domestic Abuse,Newham,Knife or Sharp Implement,Solved,3,OCT,autumn
2005-10-01,20 to 24,Male,Black,Not Domestic Abuse,Enfield,Knife or Sharp Implement,Solved,3,OCT,autumn
2005-11-01,20 to 24,Male,Asian,Not Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,3,NOV,autumn
2005-11-01,20 to 24,Male,White,Not Domestic Abuse,Waltham Forest,Shooting,Solved,3,NOV,autumn
2005-11-01,55 to 64,Female,Asian,Domestic Abuse,Ealing,Physical Assault,Solved,3,NOV,autumn
2005-11-01,25 to 34,Male,Asian,Not Domestic Abuse,Waltham Forest,Knife or Sharp Implement,Solved,3,NOV,autumn
2005-11-01,0 to 12,Female,White,Not Domestic Abuse,Croydon,Physical Assault,Solved,3,NOV,autumn
2005-12-01,35 to 44,Female,White,Domestic Abuse,Islington,Knife or Sharp Implement,Solved,3,DEC,winter
2005-12-01,20 to 24,Female,White,Domestic Abuse,Hackney,Knife or Sharp Implement,Solved,3,DEC,winter
2005-12-01,25 to 34,Male,Asian,Not Domestic Abuse,Brent,Shooting,Unsolved,3,DEC,winter
2005-12-01,25 to 34,Male,White,Not Domestic Abuse,Westminster,Knife or Sharp Implement,Solved,3,DEC,winter
2005-12-01,45 to 54,Male,White,Not Domestic Abuse,Newham,Knife or Sharp Implement,Solved,3,DEC,winter
2005-12-01,20 to 24,Male,White,Not Domestic Abuse,Greenwich,Knife or Sharp Implement,Solved,3,DEC,winter
2005-12-01,45 to 54,Female,White,Domestic Abuse,Haringey,Knife or Sharp Implement,Solved,3,DEC,winter
2005-12-01,25 to 34,Male,White,Not Domestic Abuse,Barking & Dagenham,Knife or Sharp Implement,Solved,3,DEC,winter
2006-01-01,20 to 24,Male,Black,Not Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,4,JAN,winter
2006-01-01,13 to 19,Male,Black,Not Domestic Abuse,Hackney,Shooting,Solved,4,JAN,winter
2006-01-01,20 to 24,Male,White,Not Domestic Abuse,Hillingdon,Knife or Sharp Implement,Solved,4,JAN,winter
2006-01-01,13 to 19,Male,White,Not Domestic Abuse,Camden,Knife or Sharp Implement,Solved,4,JAN,winter
2006-01-01,25 to 34,Female,Black,Domestic Abuse,Camden,Knife or Sharp Implement,Solved,4,JAN,winter
2006-01-01,20 to 24,Male,White,Not Domestic Abuse,Lambeth,Shooting,Solved,4,JAN,winter
2006-01-01,25 to 34,Male,White,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,4,JAN,winter
2006-01-01,25 to 34,Male,Black,Not Domestic Abuse,Kensington & Chelsea,Shooting,Solved,4,JAN,winter
2006-01-01,13 to 19,Male,White,Not Domestic Abuse,Barking & Dagenham,Knife or Sharp Implement,Solved,4,JAN,winter
2006-01-01,13 to 19,Male,Black,Not Domestic Abuse,Camden,Knife or Sharp Implement,Solved,4,JAN,winter
2006-01-01,35 to 44,Male,White,Not Domestic Abuse,Newham,Blunt Implement,Solved,4,JAN,winter
2006-02-01,35 to 44,Male,White,Not Domestic Abuse,Lambeth,Shooting,Solved,4,FEB,winter
2006-02-01,55 to 64,Male,White,Not Domestic Abuse,Hounslow,Knife or Sharp Implement,Solved,4,FEB,winter
2006-02-01,20 to 24,Male,Black,Not Domestic Abuse,Enfield,Knife or Sharp Implement,Solved,4,FEB,winter
2006-02-01,65 and over,Male,Asian,Not Domestic Abuse,Newham,Blunt Implement,Unsolved,4,FEB,winter
2006-02-01,25 to 34,Male,Black,Not Domestic Abuse,Croydon,Shooting,Solved,4,FEB,winter
2006-02-01,35 to 44,Male,White,Not Domestic Abuse,Bromley,Knife or Sharp Implement,Solved,4,FEB,winter
2006-02-01,45 to 54,Female,White,Domestic Abuse,Wandsworth,Knife or Sharp Implement,Solved,4,FEB,winter
2006-02-01,35 to 44,Female,White,Domestic Abuse,Hillingdon,Physical Assault,Solved,4,FEB,winter
2006-02-01,45 to 54,Male,White,Not Domestic Abuse,Lambeth,Knife or Sharp Implement,Solved,4,FEB,winter
2006-03-01,35 to 44,Male,White,Not Domestic Abuse,Greenwich,Knife or Sharp Implement,Solved,4,MAR,spring
2006-03-01,20 to 24,Male,Black,Not Domestic Abuse,Croydon,Shooting,Solved,4,MAR,spring
2006-03-01,20 to 24,Female,Black,Not Domestic Abuse,Croydon,Shooting,Solved,4,MAR,spring
2006-03-01,25 to 34,Male,Asian,Domestic Abuse,Newham,Knife or Sharp Implement,Solved,4,MAR,spring
2006-03-01,20 to 24,Male,Asian,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Unsolved,4,MAR,spring
2006-03-01,20 to 24,Male,Black,Not Domestic Abuse,Hackney,Knife or Sharp Implement,Solved,4,MAR,spring
2006-04-01,25 to 34,Male,White,Not Domestic Abuse,Bromley,Shooting,Solved,4,APR,spring
2006-04-01,35 to 44,Male,Black,Not Domestic Abuse,Southwark,Knife or Sharp Implement,Solved,4,APR,spring
2006-04-01,25 to 34,Female,White,Not Domestic Abuse,Havering,Knife or Sharp Implement,Solved,4,APR,spring
2006-04-01,65 and over,Female,Asian,Not Domestic Abuse,Newham,Physical Assault,Solved,4,APR,spring
2006-04-01,25 to 34,Male,Black,Not Domestic Abuse,Lewisham,Shooting,Solved,4,APR,spring
2006-04-01,35 to 44,Male,Black,Not Domestic Abuse,Barnet,Shooting,Solved,4,APR,spring
2006-04-01,13 to 19,Male,Black,Not Domestic Abuse,Wandsworth,Shooting,Solved,4,APR,spring
2006-04-01,20 to 24,Male,Asian,Not Domestic Abuse,Wandsworth,Knife or Sharp Implement,Solved,4,APR,spring
2006-04-01,20 to 24,Male,Asian,Not Domestic Abuse,Wandsworth,Knife or Sharp Implement,Solved,4,APR,spring
2006-04-01,35 to 44,Male,White,Not Domestic Abuse,Lambeth,Knife or Sharp Implement,Unsolved,4,APR,spring
2006-04-01,35 to 44,Male,Black,Not Domestic Abuse,Hackney,Shooting,Unsolved,4,APR,spring
2006-04-01,25 to 34,Female,Black,Domestic Abuse,Islington,Knife or Sharp Implement,Solved,4,APR,spring
